time	final_out
1.918064930323814e-07	3.038574034130180e-03
1.922947742823814e-07	3.038574034100310e-03
1.927830555323814e-07	3.038574034198715e-03
1.932713367823814e-07	3.038574034154712e-03
1.937596180323815e-07	3.038574034223866e-03
1.942478992823815e-07	3.038574034183178e-03
1.947361805323815e-07	3.038574034240433e-03
1.952244617823815e-07	3.038574034219412e-03
1.957127430323815e-07	3.038574034262473e-03
1.962010242823815e-07	3.038574034216512e-03
1.966893055323815e-07	3.038574034276202e-03
1.971775867823815e-07	3.038574034229295e-03
1.976658680323816e-07	3.038574034295244e-03
1.981541492823816e-07	3.038574034280184e-03
1.986424305323816e-07	3.038574034353671e-03
1.991307117823816e-07	3.038574034320052e-03
1.996189930323816e-07	3.038574034357607e-03
2.001072742823816e-07	3.038574034323434e-03
2.005955555323816e-07	3.038574034375714e-03
2.010838367823816e-07	3.038574034356738e-03
2.015721180323817e-07	3.038574034448194e-03
2.020603992823817e-07	3.038574034403926e-03
2.025486805323817e-07	3.038574034390797e-03
2.030369617823817e-07	3.038574034339847e-03
2.035252430323817e-07	3.038574034404124e-03
2.040135242823817e-07	3.038574034384695e-03
2.045018055323817e-07	3.038574034434497e-03
2.049900867823817e-07	3.038574034398443e-03
2.054783680323817e-07	3.038574034445786e-03
2.059666492823818e-07	3.038574034428335e-03
